aX,aY,aZ,gX,gY,gZ
0.998,-0.053,-0.063,-3.418,1.404,-0.427
1.002,-0.058,-0.043,-2.502,0.488,-1.953
0.984,-0.069,-0.047,-1.587,0.427,-2.747
0.971,-0.078,-0.050,-0.793,0.610,-1.709

1.321,-0.681,-0.315,25.940,15.015,-25.208
1.181,-0.948,-0.255,29.602,-24.292,-103.394
0.845,-1.254,0.188,41.443,-42.542,-117.065
0.901,-1.135,0.442,74.768,-21.362,-81.421
1.117,-0.730,0.439,131.531,26.855,-42.480
1.227,-0.193,0.127,141.724,21.912,-69.641
0.798,0.397,-0.050,126.526,-20.752,-96.985
0.696,0.442,0.065,116.577,-50.232,-58.228
1.048,0.575,0.115,77.271,36.804,40.771
1.417,0.692,0.120,65.735,41.443,15.625
1.023,0.449,0.197,81.909,-26.123,-28.259
0.792,0.331,0.126,83.984,-45.105,-9.338
0.918,0.322,-0.076,55.664,30.273,46.082
1.089,0.308,-0.237,40.955,30.396,41.687
1.048,0.171,-0.276,27.527,1.953,19.287
0.961,0.084,-0.234,11.963,-12.024,3.052
0.918,0.011,-0.183,-1.221,-8.484,0.366
0.976,-0.073,-0.168,-4.639,-5.554,2.380
1.027,-0.123,-0.167,-5.981,-7.751,-2.930
1.007,-0.172,-0.126,-5.188,-16.846,-12.878
0.985,-0.221,-0.093,-3.418,-12.817,-11.536
0.977,-0.232,-0.097,-1.038,-6.836,-7.202
0.983,-0.228,-0.085,1.770,-2.380,-0.427
1.017,-0.197,-0.091,5.005,0.977,0.977
1.008,-0.174,-0.100,7.874,0.305,-0.183
0.978,-0.161,-0.122,8.728,-0.366,-1.526
0.973,-0.150,-0.128,6.226,0.671,-0.183
0.973,-0.139,-0.125,4.456,0.244,1.465
0.979,-0.128,-0.130,2.319,1.648,2.502
0.986,-0.129,-0.119,0.488,0.671,1.831
0.985,-0.139,-0.098,0.427,-1.160,1.099
0.993,-0.140,-0.102,0.793,-0.061,1.953
1.007,-0.131,-0.108,0.427,1.099,1.709
0.990,-0.130,-0.118,-1.099,0.916,-0.305
0.975,-0.137,-0.124,-2.502,-0.610,-1.587
0.962,-0.139,-0.128,-4.395,-1.953,-1.160
0.967,-0.140,-0.111,-5.676,-3.357,-0.061
0.984,-0.142,-0.087,-7.385,-3.540,0.549
0.978,-0.146,-0.083,-7.141,-3.845,-1.526
0.960,-0.159,-0.079,-5.554,-4.333,-1.160

1.043,-0.673,-0.418,8.301,9.949,-14.465
1.165,-0.803,-0.535,18.982,35.217,-5.554
1.288,-0.826,-0.644,26.611,59.326,-1.282
1.253,-0.559,-0.615,27.405,69.153,-16.418
1.039,-0.382,-0.495,29.602,48.218,-44.800
0.845,-0.181,-0.363,37.781,26.611,-58.228
0.727,-0.007,-0.182,45.288,4.333,-57.678
0.823,0.055,0.187,48.645,-3.113,-36.316
1.019,0.154,0.293,52.368,6.958,-11.230
1.098,0.242,0.177,59.082,7.263,-16.174
1.034,0.263,0.065,43.762,-23.071,-28.442
0.798,0.162,0.224,24.292,-42.175,-20.752
0.800,0.106,0.369,11.597,-31.189,9.644
0.977,0.097,0.369,17.944,-5.249,40.649
1.109,0.109,0.227,20.325,6.836,33.752
1.042,0.075,-0.016,13.733,-0.854,15.564
0.918,-0.010,0.019,2.625,-17.700,6.165
0.893,-0.063,0.090,-2.991,-4.883,20.691
0.990,-0.053,0.021,-1.404,6.470,25.391
1.058,-0.054,-0.084,-3.479,2.808,15.564
0.992,-0.089,-0.073,-4.944,-8.728,2.869
0.930,-0.112,-0.051,-2.747,-7.202,3.723
0.949,-0.113,-0.079,-0.549,2.441,10.071
1.020,-0.113,-0.131,-1.343,0.854,9.644
1.033,-0.110,-0.104,-2.747,-4.578,3.296
1.030,-0.107,-0.091,-1.587,-3.357,0.793
1.020,-0.103,-0.104,0.122,-2.136,-1.709
0.989,-0.103,-0.123,1.404,-3.052,-2.197
0.976,-0.091,-0.121,0.000,-0.305,-0.671
0.988,-0.088,-0.107,-1.038,0.122,0.366
0.977,-0.084,-0.095,-1.404,-1.892,-0.183
0.972,-0.084,-0.104,-0.793,-1.160,1.892
1.007,-0.063,-0.124,-1.648,0.488,2.991
1.011,-0.061,-0.129,-2.014,-2.319,-0.671
1.000,-0.076,-0.100,-3.662,-3.723,-1.038
1.003,-0.082,-0.105,-3.662,-0.244,-0.732
1.009,-0.085,-0.112,-3.723,-1.831,-1.221
0.995,-0.090,-0.086,-3.052,-2.380,-2.563
0.981,-0.093,-0.089,-2.136,-1.587,-1.892
0.975,-0.086,-0.109,-1.404,-0.610,0.061

1.225,-0.589,-0.416,19.531,21.362,-7.690
1.280,-0.795,-0.496,34.546,23.621,-23.560
1.430,-0.945,-0.580,46.387,40.588,-23.132
1.467,-0.647,-0.358,46.875,59.753,-30.640
1.221,-0.408,-0.041,50.842,58.472,-61.584
0.881,-0.167,0.150,84.473,29.053,-100.159
0.281,0.118,0.117,114.075,-8.545,-86.975
0.401,0.234,-0.006,119.141,-18.982,-36.377
0.771,0.272,0.021,65.063,23.682,26.917
1.093,0.290,0.277,41.809,16.296,33.386
1.122,0.239,0.427,49.866,-1.587,20.325
1.057,0.197,0.223,58.044,-4.883,6.836
0.974,0.168,0.077,47.363,-7.324,6.165
0.981,0.126,0.041,21.301,1.221,19.653
1.042,0.097,0.015,13.306,0.793,17.639
1.000,0.051,-0.056,11.841,-5.859,8.240
0.949,-0.001,-0.114,10.681,-6.531,3.113
0.946,-0.031,-0.167,4.517,3.174,6.958
0.957,-0.046,-0.182,1.587,2.747,6.531
0.947,-0.082,-0.186,1.831,-2.747,2.625
0.957,-0.101,-0.195,0.977,-5.676,0.000
0.961,-0.108,-0.163,-2.380,-8.301,-1.038
0.972,-0.128,-0.087,-0.854,-7.996,0.793
0.996,-0.114,-0.083,1.526,-1.587,4.395
0.999,-0.097,-0.109,4.578,-0.122,3.784
0.983,-0.084,-0.112,5.554,-2.747,0.671
0.935,-0.072,-0.138,5.615,-5.005,0.244
0.941,-0.053,-0.163,5.371,-5.249,3.296
0.980,-0.040,-0.157,0.854,-3.662,5.554
1.014,-0.035,-0.146,-0.671,-5.859,2.991
1.018,-0.043,-0.165,-1.587,-5.676,-0.183
1.018,-0.053,-0.169,-5.554,-7.141,-2.014
1.034,-0.067,-0.138,-7.751,-4.578,-2.991
1.024,-0.076,-0.125,-6.592,-5.737,-5.066
1.006,-0.099,-0.131,-3.296,-5.920,-6.409
1.000,-0.105,-0.117,-3.601,-6.653,-5.310
1.002,-0.103,-0.097,-1.404,-2.808,-1.770
1.028,-0.088,-0.137,-1.282,0.916,-1.587
1.029,-0.076,-0.138,-3.296,-1.709,-4.517
0.989,-0.089,-0.099,-4.395,-1.343,-5.981

1.105,-0.798,-0.359,32.715,3.479,-11.353
1.231,-1.134,-0.462,57.434,21.423,-18.311
1.334,-1.219,-0.509,79.590,39.063,-8.057
1.312,-0.727,-0.302,87.341,65.430,-20.935
1.067,-0.454,-0.088,89.050,48.706,-67.810
0.655,-0.182,0.179,116.089,-31.860,-107.483
0.226,0.053,0.354,147.339,-56.335,-61.279
0.591,0.289,0.223,152.100,-29.541,29.541
1.171,0.502,0.135,115.173,34.729,83.740
1.479,0.577,0.144,71.411,27.039,32.471
1.104,0.310,0.352,72.449,-46.326,-13.611
0.898,0.233,0.421,66.406,-65.857,-8.484
0.988,0.239,0.308,46.082,9.460,37.231
1.169,0.245,0.108,33.936,38.635,35.156
1.124,0.145,-0.093,29.907,8.667,5.676
0.906,0.076,-0.099,26.489,-26.245,-16.479
0.799,0.026,-0.089,16.235,-8.179,-1.587
0.857,0.021,-0.127,10.925,11.963,16.602
1.022,0.028,-0.170,8.911,10.071,18.188
1.036,0.016,-0.138,6.348,-2.563,9.155
0.989,-0.004,-0.111,4.272,-8.545,2.502
0.985,-0.008,-0.132,3.174,-2.625,6.714
1.049,-0.009,-0.150,0.305,0.977,7.202
1.047,-0.021,-0.124,-1.892,-1.648,2.502
1.029,-0.043,-0.109,-3.357,1.282,-2.014
1.002,-0.052,-0.113,-2.930,1.831,-2.930
0.967,-0.060,-0.113,-2.075,-0.061,-3.479
0.949,-0.049,-0.124,-1.831,0.000,-1.770
0.958,-0.051,-0.130,-2.686,1.282,-0.061
0.976,-0.052,-0.127,-3.235,0.000,-0.183
0.970,-0.059,-0.120,-3.357,-1.892,-0.854
0.993,-0.060,-0.094,-4.089,-1.831,0.183
1.005,-0.064,-0.095,-3.113,-0.854,-0.122
1.005,-0.062,-0.105,-2.747,-2.930,-1.831
0.990,-0.067,-0.099,-2.747,-2.991,-2.075
0.995,-0.060,-0.094,-2.563,-1.526,-0.854
0.995,-0.054,-0.112,-1.099,-0.366,-0.305
1.009,-0.041,-0.124,-2.319,-0.732,0.000
1.008,-0.042,-0.113,-2.502,-0.916,-2.686
0.995,-0.047,-0.121,-2.441,-2.441,-3.052

1.214,-0.971,-0.334,31.738,19.409,-7.019
1.151,-0.919,-0.173,39.795,21.301,-24.109
1.030,-0.687,0.180,61.707,10.376,-47.913
0.948,-0.354,0.251,102.722,-7.263,-66.895
0.861,0.009,0.150,142.639,-35.156,-66.772
0.903,0.271,0.062,127.625,-23.621,-43.640
1.035,0.489,0.046,102.356,-4.395,-25.330
1.059,0.551,0.041,87.952,-11.963,-21.667
1.028,0.540,0.035,76.111,-42.419,-27.649
1.002,0.425,0.047,52.673,-37.659,-16.174
1.028,0.294,0.234,26.855,-20.508,6.165
1.100,0.234,0.247,21.118,-6.226,16.907
1.080,0.158,0.104,24.780,-3.845,7.812
1.019,0.088,0.007,20.447,-9.949,2.686
0.973,0.004,-0.080,12.878,-6.958,4.700
1.006,-0.023,-0.103,3.662,-0.183,12.085
1.072,-0.044,-0.093,-4.089,2.869,11.780
1.085,-0.106,-0.102,-4.639,-0.977,2.930
1.041,-0.144,-0.092,-5.066,-2.869,-4.456
1.007,-0.171,-0.079,-3.357,-1.526,-5.615
1.003,-0.182,-0.057,-3.479,2.197,-2.625
1.005,-0.172,-0.046,-2.136,3.723,-2.197
1.003,-0.155,-0.045,-0.488,3.113,-2.930
0.977,-0.155,-0.039,0.549,4.456,-2.808
0.965,-0.151,-0.034,1.709,6.958,0.549
0.961,-0.141,-0.056,2.930,6.470,2.014
0.956,-0.118,-0.067,2.808,4.272,2.930
0.968,-0.113,-0.069,2.380,4.761,4.639
0.984,-0.109,-0.075,-0.244,3.906,6.042
1.000,-0.108,-0.075,-1.770,3.296,5.615
1.024,-0.099,-0.050,-2.747,4.639,3.906
1.006,-0.104,-0.058,-0.793,3.357,-0.244
0.982,-0.111,-0.071,-0.488,0.488,-2.747
0.962,-0.117,-0.083,-1.099,0.977,-0.427
0.991,-0.113,-0.070,-2.380,2.747,4.028
1.005,-0.108,-0.055,-1.526,3.113,2.930
0.999,-0.110,-0.079,-0.610,2.014,1.526
0.992,-0.111,-0.090,-0.977,2.197,1.953
1.000,-0.105,-0.093,-2.014,2.869,2.319
0.998,-0.104,-0.074,-2.319,2.380,1.221

1.106,-0.813,-0.457,39.612,16.235,-11.414
1.181,-1.005,-0.712,65.491,36.926,-13.306
1.262,-0.718,-0.669,62.195,47.913,-18.127
1.095,-0.498,-0.349,50.842,40.344,-48.584
0.885,-0.295,0.030,63.538,2.258,-83.496
0.664,-0.130,0.262,90.942,-27.222,-71.350
0.776,0.137,0.124,99.609,-23.560,-34.058
0.931,0.275,0.058,75.623,-3.357,-7.629
1.059,0.321,0.219,31.128,-19.226,6.592
1.101,0.261,0.521,24.292,-33.386,12.695
1.128,0.220,0.517,25.269,-12.634,16.235
1.097,0.182,0.321,22.949,2.075,12.573
1.012,0.146,0.212,11.719,-10.132,6.531
0.927,0.083,0.190,7.812,-7.446,9.216
0.914,0.013,0.047,9.521,3.174,15.381
0.936,-0.010,-0.075,8.972,5.310,16.479
0.934,-0.045,-0.086,2.258,-0.366,13.550
0.933,-0.083,-0.048,-4.517,-2.075,12.756
0.987,-0.111,-0.071,-2.075,-1.465,12.939
1.004,-0.130,-0.086,-2.197,-5.310,9.888
1.009,-0.159,-0.077,-2.319,-7.019,6.287
1.054,-0.167,-0.099,-3.723,-2.136,7.385
1.079,-0.165,-0.086,-5.310,1.282,5.676
1.059,-0.170,-0.049,-4.883,-2.197,0.061
1.021,-0.169,-0.044,-2.258,2.502,-0.854
1.021,-0.172,-0.061,-0.916,4.639,0.183
1.025,-0.164,-0.053,-1.038,4.883,-0.916
1.001,-0.155,-0.055,1.038,3.662,-2.930
0.975,-0.141,-0.057,1.770,2.441,-1.526
0.995,-0.127,-0.062,1.770,8.728,2.075
1.019,-0.117,-0.061,0.671,7.263,1.404
1.000,-0.122,-0.053,0.854,4.883,-1.953
0.975,-0.136,-0.077,2.441,4.089,-3.784
0.963,-0.132,-0.094,0.061,3.540,-3.601
0.957,-0.140,-0.080,-1.038,2.808,-4.456
0.967,-0.143,-0.077,-1.343,2.930,-5.127
0.967,-0.142,-0.086,0.732,1.221,-7.385
0.970,-0.143,-0.110,-0.305,0.610,-6.714
0.991,-0.145,-0.088,-2.747,-1.099,-5.554
0.992,-0.161,-0.069,-1.709,-1.587,-5.127

1.106,-0.858,-0.236,20.386,3.113,-22.766
0.991,-1.151,-0.074,33.630,-5.554,-45.715
0.886,-1.156,0.401,56.519,-3.174,-49.500
0.811,-0.887,0.515,101.074,3.296,-48.950
0.767,-0.409,0.438,166.382,-12.146,-26.489
0.790,0.072,0.268,174.377,0.793,5.127
1.044,0.613,-0.006,154.541,25.330,29.968
1.243,0.740,-0.143,126.526,29.724,23.621
1.321,0.695,-0.179,87.708,-10.986,-16.235
1.180,0.540,-0.048,66.589,-35.095,-26.611
1.017,0.368,0.099,52.429,-26.672,-10.925
1.050,0.331,-0.019,43.152,2.319,10.132
1.081,0.260,-0.138,24.292,7.080,9.766
1.023,0.159,-0.125,15.015,-8.911,-0.183
0.906,0.029,-0.105,10.925,-11.230,-1.709
0.908,-0.020,-0.146,4.272,-2.869,3.784
0.931,-0.068,-0.161,-0.549,-3.906,4.700
0.973,-0.140,-0.121,-3.113,-7.202,3.601
0.986,-0.171,-0.097,-2.319,-8.789,0.977
0.975,-0.186,-0.064,-1.099,-7.690,3.540
1.008,-0.162,-0.066,-0.916,-0.488,9.827
1.069,-0.128,-0.124,-0.183,7.446,7.507
1.041,-0.122,-0.131,-2.136,0.732,-3.052
0.990,-0.139,-0.053,-2.563,-5.188,-7.996
0.963,-0.140,-0.037,0.977,4.700,-1.099
0.985,-0.113,-0.109,2.197,8.606,1.343
0.984,-0.106,-0.124,1.648,3.540,-1.526
0.970,-0.112,-0.107,-1.343,1.404,-2.136
0.972,-0.109,-0.094,-2.747,4.333,1.709
1.007,-0.102,-0.120,-3.723,6.042,1.953
1.006,-0.112,-0.126,-5.005,2.136,-2.136
0.996,-0.129,-0.102,-6.958,-3.540,-6.836
0.976,-0.143,-0.069,-6.775,-2.319,-5.310
0.973,-0.147,-0.066,-4.578,0.183,-2.441
0.978,-0.153,-0.076,-3.113,0.183,-2.014
0.980,-0.155,-0.076,-1.587,-2.563,-2.808
0.974,-0.149,-0.074,-0.305,-2.502,-1.892
0.986,-0.128,-0.086,0.549,1.465,-0.183
0.981,-0.124,-0.099,1.465,-0.671,-2.563
0.974,-0.123,-0.104,-0.305,-3.601,-4.639

1.162,-0.476,-0.411,8.911,2.930,-5.798
1.155,-0.523,-0.455,14.526,23.560,-7.324
1.223,-0.620,-0.631,23.560,44.312,-4.272
1.318,-0.596,-0.853,17.517,65.186,1.770
1.249,-0.478,-0.739,5.188,66.528,-4.333
1.063,-0.357,-0.512,3.845,52.490,-18.555
0.867,-0.167,-0.354,26.001,47.668,-28.259
0.722,0.116,-0.281,37.476,29.358,-39.856
0.793,0.240,-0.160,33.508,-7.080,-47.852
0.868,0.219,0.136,7.996,-28.687,-35.156
0.881,0.263,0.409,7.263,-12.268,-19.165
0.963,0.282,0.330,20.081,-15.442,-17.029
1.024,0.278,0.310,3.052,-43.701,-20.691
0.998,0.189,0.443,-12.085,-42.725,-5.920
1.040,0.101,0.552,-15.564,-11.963,18.433
1.085,0.066,0.338,-2.014,25.208,24.048
1.073,0.059,0.095,13.062,8.789,0.916
0.942,0.018,-0.034,7.446,-11.719,-10.132
0.875,-0.068,-0.052,-0.122,-4.944,-3.357
0.941,-0.085,-0.077,-0.244,3.845,6.653
0.974,-0.094,-0.157,3.357,-1.953,3.479
0.955,-0.116,-0.191,3.357,-5.432,0.000
0.965,-0.129,-0.169,1.587,-6.165,1.648
1.003,-0.121,-0.123,1.221,-0.488,6.226
1.012,-0.118,-0.123,3.906,1.404,5.127
1.011,-0.117,-0.147,4.333,0.671,4.272
1.027,-0.100,-0.145,-1.160,0.671,3.601
1.031,-0.096,-0.111,-3.357,0.488,-0.488
0.989,-0.103,-0.128,-0.854,-1.648,-4.822
0.954,-0.107,-0.160,0.366,-2.136,-4.822
0.957,-0.109,-0.149,-3.235,2.075,0.488
0.983,-0.109,-0.125,-3.601,1.770,0.366
0.969,-0.108,-0.126,-1.587,-1.709,-1.648
0.982,-0.109,-0.134,-2.808,-1.343,-0.427
0.989,-0.108,-0.107,-3.418,-2.869,-0.488
0.974,-0.107,-0.087,-1.648,-4.150,-0.366
0.970,-0.099,-0.101,-0.183,-1.099,2.319
0.999,-0.102,-0.086,-0.732,-1.465,3.174
0.991,-0.108,-0.092,0.427,-1.282,2.197
0.984,-0.109,-0.122,1.953,-1.831,3.174

1.095,-0.924,-0.338,20.874,3.357,-34.790
1.027,-1.182,-0.308,33.997,-11.414,-63.232
0.938,-1.289,0.172,39.063,0.122,-64.758
0.937,-1.048,0.452,69.397,8.484,-63.599
0.920,-0.631,0.495,150.024,-22.583,-78.857
0.777,-0.172,0.321,179.138,-47.791,-72.998
0.798,0.382,0.098,162.415,-27.405,-26.794
1.173,0.549,0.128,133.301,5.981,14.282
1.373,0.568,0.118,129.150,-5.127,7.812
1.349,0.575,-0.063,112.793,-15.991,-11.047
1.135,0.443,-0.127,85.022,-24.048,-19.409
0.992,0.314,-0.024,55.542,-25.940,-4.822
0.934,0.259,-0.026,46.387,-9.460,9.827
0.976,0.170,-0.176,36.499,5.005,17.944
1.008,0.111,-0.253,21.667,6.836,16.479
1.005,0.032,-0.222,3.235,-11.108,2.747
0.953,-0.094,-0.103,-0.305,-19.104,-2.930
0.954,-0.161,-0.098,0.488,-14.343,-3.967
0.948,-0.205,-0.121,-4.028,-8.484,-5.249
0.937,-0.256,-0.093,-2.258,-10.559,-3.906
0.943,-0.249,-0.072,2.441,-8.179,2.258
0.959,-0.241,-0.074,4.456,-4.272,4.211
0.982,-0.207,-0.115,6.409,-2.625,4.089
0.994,-0.192,-0.143,5.981,-1.465,2.380
0.987,-0.190,-0.137,2.502,-4.333,-0.671
0.972,-0.193,-0.108,0.610,-3.052,0.671
0.988,-0.191,-0.109,-0.244,-0.305,2.380
1.008,-0.184,-0.100,-1.221,0.061,1.282
0.997,-0.194,-0.080,-0.183,-1.587,0.366
0.997,-0.191,-0.083,0.977,-1.465,1.709
1.009,-0.183,-0.084,0.916,0.977,3.479
1.006,-0.175,-0.096,1.160,2.563,1.160
0.982,-0.187,-0.083,0.977,-0.610,-0.549
0.959,-0.182,-0.078,2.380,-2.014,0.366
0.970,-0.169,-0.091,2.747,1.526,3.723
0.982,-0.164,-0.113,2.747,-0.244,1.892
0.971,-0.166,-0.106,1.160,-2.808,0.366
0.970,-0.168,-0.084,0.244,-3.540,0.854
0.967,-0.172,-0.083,1.404,-2.319,0.916
0.968,-0.181,-0.099,1.770,-2.319,0.977

1.326,-0.556,-0.410,23.499,34.424,1.709
1.373,-0.669,-0.650,36.743,42.725,-19.836
1.246,-0.608,-0.724,30.823,44.495,-22.888
0.995,-0.365,-0.542,28.809,54.504,-17.639
0.963,-0.159,-0.472,28.748,67.322,-15.137
1.014,0.073,-0.381,23.376,31.250,-52.795
0.940,0.162,0.060,23.926,-43.335,-101.074
0.521,0.055,0.350,38.330,-104.858,-110.229
0.429,0.090,0.409,43.884,-44.128,-7.996
0.668,0.203,0.336,23.682,29.541,47.180
1.200,0.307,0.253,2.625,34.363,48.767
1.155,0.195,0.376,1.648,-27.649,13.306
0.984,0.076,0.477,6.592,-51.575,5.249
0.940,0.046,0.380,6.226,-6.653,24.597
1.027,0.032,0.142,3.235,18.250,31.189
1.066,-0.025,-0.060,-1.892,6.348,20.447
1.025,-0.077,-0.028,-9.155,-11.841,7.202
0.982,-0.116,-0.000,-11.414,-10.254,2.563
0.976,-0.155,-0.035,-8.972,-3.906,6.165
0.978,-0.151,-0.044,-6.409,-2.808,10.315
1.003,-0.137,-0.018,-4.456,1.770,14.709
1.031,-0.121,0.011,-0.732,1.587,13.428
1.054,-0.107,-0.014,2.991,-1.343,9.399
1.049,-0.096,-0.021,1.709,-2.075,7.446
1.052,-0.097,-0.016,0.366,1.770,5.737
1.056,-0.085,-0.014,0.916,2.197,3.723
1.024,-0.086,-0.047,2.686,1.892,-2.075
0.980,-0.096,-0.054,1.282,-2.686,-4.944
0.970,-0.092,-0.031,-0.427,-0.488,-2.686
0.975,-0.090,-0.049,1.587,2.075,-1.465
0.984,-0.096,-0.054,1.587,-0.916,-1.160
0.996,-0.092,-0.060,0.916,0.305,0.061
1.010,-0.092,-0.054,0.000,0.427,0.610
1.009,-0.089,-0.041,-0.122,-0.854,-0.732
0.991,-0.091,-0.039,1.587,-0.977,-1.160
0.994,-0.087,-0.036,2.075,-0.488,0.000
0.996,-0.088,-0.037,2.930,-0.488,0.732
0.994,-0.080,-0.037,3.479,-0.305,0.488
0.999,-0.071,-0.059,3.052,0.305,0.732
1.013,-0.073,-0.050,2.380,0.061,0.122

1.143,-0.836,-0.317,27.039,8.179,-10.742
1.258,-1.110,-0.408,44.739,10.315,-27.649
1.274,-1.229,-0.193,54.626,8.972,-34.668
1.105,-0.887,0.362,72.998,34.424,-30.457
0.997,-0.450,0.410,118.225,48.340,-22.583
0.926,0.026,0.215,164.307,36.865,-17.029
0.807,0.369,-0.034,153.320,28.137,-21.851
0.841,0.487,-0.081,123.535,16.602,-14.771
0.968,0.450,0.194,104.126,-4.211,-0.732
1.087,0.505,0.304,95.276,-4.883,15.564
1.163,0.534,0.175,86.426,5.493,7.507
1.085,0.417,0.050,64.636,-1.282,-1.160
0.964,0.339,0.119,45.410,-9.583,-1.587
0.912,0.271,0.062,36.072,6.165,11.658
0.965,0.240,-0.081,27.283,11.536,11.902
0.962,0.154,-0.147,16.724,2.075,6.470
0.958,0.114,-0.100,6.104,1.770,5.859
0.973,0.070,-0.107,3.296,7.324,4.456
0.979,0.019,-0.150,1.038,1.160,0.732
0.973,-0.028,-0.130,-2.380,-4.028,-2.441
0.970,-0.047,-0.085,-4.883,-3.296,-1.953
1.001,-0.057,-0.076,-2.075,-0.122,-2.197
0.974,-0.070,-0.105,1.099,-1.404,-4.822
0.962,-0.085,-0.120,1.465,-2.869,-4.578
0.946,-0.089,-0.113,0.122,-0.244,-1.038
0.975,-0.076,-0.115,0.305,2.930,2.441
0.987,-0.073,-0.127,0.366,0.183,1.038
0.974,-0.070,-0.127,1.099,-2.197,-0.305
0.984,-0.060,-0.124,0.427,-1.038,0.183
0.994,-0.053,-0.132,0.000,0.061,0.000
0.996,-0.045,-0.127,-0.488,-2.014,-1.526
0.984,-0.041,-0.120,-0.671,-2.930,-1.648
1.000,-0.035,-0.113,-1.465,-2.319,-1.160
1.001,-0.045,-0.104,-1.343,-4.089,-2.563
0.997,-0.042,-0.104,-1.221,-2.686,-1.648
1.007,-0.047,-0.125,-0.427,-2.502,-2.319
1.003,-0.047,-0.115,-1.892,-5.188,-2.747
1.013,-0.054,-0.109,-2.808,-2.441,-2.808
1.007,-0.061,-0.109,-2.747,-1.953,-2.563
0.994,-0.069,-0.109,-2.502,-0.610,-2.258

1.121,-0.291,-0.676,23.254,36.133,-1.709
1.076,-0.274,-0.957,28.137,56.580,12.390
1.145,-0.109,-1.127,9.521,65.430,8.606
1.205,-0.018,-0.575,-14.709,34.302,-29.236
1.066,-0.042,-0.015,-17.334,-8.545,-73.975
0.795,-0.034,0.241,32.104,-57.129,-108.704
0.464,-0.009,0.242,53.711,-64.453,-73.486
0.687,0.163,0.193,36.926,-16.113,-7.019
1.001,0.266,0.338,-4.333,11.841,26.428
1.144,0.255,0.557,1.526,-30.396,8.911
1.054,0.191,0.486,15.869,-44.922,-3.784
0.996,0.162,0.326,12.695,-19.348,0.488
0.960,0.112,0.246,2.014,1.099,8.301
0.955,0.079,0.156,-0.183,1.587,15.442
0.944,0.056,0.040,0.488,-0.061,14.343
0.937,0.029,-0.038,-6.226,-0.732,12.939
0.964,-0.009,0.018,-11.414,-0.244,12.024
0.974,-0.029,-0.025,-4.517,2.625,8.545
0.951,-0.050,-0.099,-1.160,1.526,5.798
0.938,-0.069,-0.129,0.244,2.502,5.005
0.970,-0.070,-0.170,1.709,0.488,6.409
1.010,-0.065,-0.166,-2.991,-1.770,4.700
1.031,-0.087,-0.067,-6.042,-2.563,2.075
1.028,-0.075,-0.076,-2.075,0.183,0.854
1.037,-0.049,-0.113,-1.526,0.610,-1.526
1.008,-0.060,-0.102,-2.380,-1.709,-5.127
0.983,-0.062,-0.087,-1.770,0.671,-4.883
0.990,-0.046,-0.115,0.122,1.038,-3.845
0.990,-0.041,-0.136,0.366,-1.343,-5.615
0.980,-0.041,-0.120,-3.662,-1.404,-4.639
0.982,-0.047,-0.093,-4.456,0.366,-2.441
0.988,-0.047,-0.097,-2.930,-0.549,-2.747
0.974,-0.050,-0.112,-1.953,-2.075,-3.235
0.982,-0.058,-0.093,-3.296,-0.793,-1.709
0.985,-0.065,-0.076,-1.770,-1.709,-1.526
0.978,-0.057,-0.090,0.061,-1.526,0.122
0.987,-0.058,-0.091,-0.183,-0.671,0.916
0.993,-0.053,-0.079,0.244,-1.831,1.587
0.998,-0.048,-0.080,0.671,0.061,1.343
0.997,-0.048,-0.091,0.854,0.000,-0.061

0.948,-1.124,0.146,54.871,-14.282,-45.410
0.956,-1.074,0.312,93.811,-3.784,-27.710
1.009,-0.666,0.310,125.061,8.850,-30.090
0.893,-0.385,0.206,151.794,-11.536,-52.673
0.703,-0.071,0.159,159.424,-44.128,-50.476
0.695,0.205,0.154,141.846,-30.396,-1.526
1.132,0.524,0.058,115.967,13.611,45.227
1.358,0.645,-0.073,89.172,50.232,44.739
1.388,0.575,-0.120,70.251,-0.366,-12.756
1.161,0.381,0.004,57.068,-42.358,-25.574
0.887,0.236,0.160,45.959,-26.794,-4.517
0.951,0.195,0.021,40.588,12.146,21.606
1.032,0.162,-0.117,26.978,19.043,23.926
0.987,0.040,-0.143,17.517,-2.869,10.986
0.917,-0.034,-0.099,9.216,-8.362,5.981
0.942,-0.076,-0.117,2.502,3.540,14.221
1.034,-0.118,-0.108,-2.197,3.845,13.062
1.030,-0.151,-0.057,-3.479,-1.465,5.920
0.996,-0.174,-0.026,2.930,-1.526,1.892
0.988,-0.161,-0.073,5.310,1.343,3.296
0.987,-0.155,-0.087,4.272,1.343,3.235
0.975,-0.153,-0.068,2.930,1.953,3.052
0.979,-0.146,-0.077,5.798,3.052,4.822
1.000,-0.120,-0.105,4.822,4.395,4.517
0.996,-0.109,-0.099,2.563,3.601,2.502
0.980,-0.104,-0.097,1.648,0.732,0.122
0.970,-0.100,-0.109,0.244,0.916,1.221
0.976,-0.092,-0.115,-1.709,0.610,1.953
0.996,-0.100,-0.102,-3.967,0.244,2.197
1.004,-0.105,-0.082,-6.104,-0.671,1.038
1.004,-0.118,-0.084,-5.249,-0.671,0.549
1.008,-0.115,-0.082,-5.310,-0.916,0.244
1.011,-0.113,-0.084,-5.859,-1.465,-0.793
1.004,-0.117,-0.079,-6.592,-0.488,-1.709
