aX,aY,aZ,gX,gY,gZ
0.927,-0.100,0.117,-0.488,-2.014,-2.502
0.959,-0.108,0.168,-1.648,-1.953,2.380

1.105,1.225,-0.292,-101.807,44.556,46.753
1.201,1.184,-0.111,-158.508,30.945,5.188
1.318,0.907,0.150,-173.279,31.982,-67.017
1.124,0.444,0.337,-153.870,20.142,-141.968
0.422,-0.841,0.377,-131.104,3.906,-155.334
0.134,-1.232,0.414,-144.409,-7.324,-68.298
0.613,-1.030,0.386,-138.855,-14.282,36.682
1.018,-0.987,0.369,-124.329,-34.851,-0.610
0.693,-1.384,0.751,-105.164,-40.894,-14.893
0.770,-1.241,0.682,-61.951,-28.320,24.841
0.910,-0.846,0.364,-14.587,-28.198,58.655
0.874,-0.534,0.199,-14.221,-25.879,59.082
0.927,-0.312,0.178,-13.245,-14.343,49.622
0.936,-0.150,0.129,-3.601,-8.728,27.954
0.845,-0.098,0.066,1.160,-7.507,15.442
0.907,-0.048,0.041,-4.761,-3.235,17.090
0.977,-0.041,0.107,-8.240,-3.845,1.160
0.918,-0.107,0.147,-4.883,-4.456,-8.240
0.920,-0.087,0.114,-6.592,-2.991,-0.183
0.977,-0.085,0.178,-11.963,1.221,2.258
0.975,-0.115,0.183,-9.949,3.296,-2.258
0.957,-0.107,0.180,-7.080,-1.892,-0.244
0.995,-0.078,0.173,-6.531,0.732,0.488
0.953,-0.100,0.162,-9.583,1.160,-5.615
0.939,-0.148,0.207,-9.338,0.854,-5.554
0.947,-0.145,0.200,-5.005,1.038,-4.517
0.957,-0.134,0.183,-4.944,3.479,-5.066
0.919,-0.151,0.163,-1.953,2.991,-5.615
0.935,-0.137,0.147,-2.197,1.038,-1.221
0.957,-0.120,0.155,-7.019,1.160,1.221
0.920,-0.153,0.193,-5.981,2.136,-0.732
0.953,-0.146,0.164,-2.563,1.526,0.183
0.931,-0.126,0.139,-3.784,-2.869,2.441
0.974,-0.110,0.189,-2.563,0.854,6.042
0.964,-0.088,0.135,0.916,0.305,2.075
0.944,-0.099,0.176,-1.282,-1.282,2.441
0.990,-0.083,0.152,-2.014,1.770,1.221
0.943,-0.116,0.173,-2.563,0.610,-0.732
0.945,-0.115,0.181,-1.221,0.366,0.977
0.985,-0.103,0.185,1.038,2.625,1.404

1.355,1.042,0.093,-92.468,40.405,120.728
1.412,1.286,-0.109,-151.184,26.123,59.265
1.278,1.290,-0.102,-182.922,16.785,-8.911
1.262,0.637,0.356,-201.904,23.193,-103.333
0.896,-0.496,0.652,-167.053,43.640,-198.364
0.174,-1.370,0.464,-131.226,52.551,-202.881
0.008,-1.558,0.110,-105.957,8.484,-44.861
0.545,-1.427,0.088,-118.591,-20.935,27.039
0.855,-1.284,0.410,-102.478,-30.823,36.499
0.916,-1.123,0.452,-57.434,-26.245,21.912
0.804,-0.748,0.203,-22.034,-18.433,18.372
0.836,-0.486,0.033,-11.414,-15.137,22.827
0.879,-0.300,-0.007,-15.015,-15.015,17.761
0.889,-0.239,0.043,-12.573,-8.179,3.723
0.873,-0.219,0.021,6.348,0.488,-16.968
0.830,-0.188,-0.057,5.798,1.404,-17.761
0.841,-0.146,-0.087,-3.967,2.869,-9.949
0.910,-0.124,-0.052,-11.841,4.944,-11.475
0.867,-0.200,-0.006,-12.085,2.136,-18.982
0.855,-0.211,0.028,-8.850,-2.258,-14.832
0.898,-0.187,0.007,-6.653,-3.113,-8.179
0.899,-0.184,0.008,-9.094,-7.629,-3.235
0.942,-0.182,0.036,-14.526,-9.644,3.723
0.946,-0.185,0.106,-14.526,-14.648,4.517
0.985,-0.190,0.116,-6.836,-9.583,6.836
0.989,-0.154,0.033,-7.141,-14.221,4.028
0.949,-0.155,0.046,-16.174,-11.902,9.644
0.996,-0.165,0.091,-17.639,-7.324,11.230
1.014,-0.181,0.134,-13.489,-8.301,4.639
0.996,-0.202,0.120,-8.301,-6.165,-3.113
0.940,-0.229,0.118,-4.822,-5.493,-6.592
0.956,-0.241,0.112,0.244,-3.479,-3.418
0.939,-0.224,0.086,3.967,-6.165,-0.854
0.935,-0.212,0.121,2.075,-6.348,5.310
0.974,-0.183,0.112,3.113,-3.662,9.277
0.978,-0.163,0.107,6.287,-5.554,6.775
0.984,-0.147,0.095,6.409,-4.333,5.127
0.965,-0.140,0.098,4.089,-4.822,6.165
0.971,-0.147,0.120,4.028,-4.089,7.446
0.983,-0.138,0.118,4.517,-2.197,6.409

1.147,1.336,0.035,-165.222,-7.812,117.554
1.438,1.500,0.149,-219.177,-12.451,76.477
1.221,1.201,0.354,-230.347,-36.194,-88.562
0.754,0.213,0.581,-226.868,-25.208,-158.508
0.593,-0.851,0.746,-226.501,-13.489,-176.331
0.431,-1.699,0.991,-220.764,-6.165,-53.284
0.920,-1.417,0.794,-151.733,-15.930,16.235
1.152,-1.150,0.469,-100.525,-22.339,8.179
0.926,-1.032,0.421,-94.543,-18.005,-20.874
0.844,-0.971,0.432,-78.735,-7.080,-18.677
0.877,-0.785,0.315,-34.424,-4.822,1.953
0.834,-0.607,0.157,-14.954,-11.902,7.996
0.797,-0.430,0.090,-12.939,-12.085,18.982
0.909,-0.248,0.048,-10.498,-7.751,25.146
0.962,-0.145,0.092,-7.324,-7.629,8.301
0.942,-0.141,0.099,-9.155,-1.404,-4.761
0.920,-0.143,0.120,-8.301,-1.465,-6.165
0.916,-0.143,0.145,-4.944,0.854,-6.836
0.913,-0.140,0.122,-2.625,4.944,-7.568
0.897,-0.110,0.115,-6.226,0.305,-0.366
0.913,-0.086,0.151,-6.042,-0.732,1.221
0.955,-0.073,0.156,-3.784,-1.282,-0.977
0.968,-0.075,0.177,-1.831,-0.061,-5.371
0.981,-0.081,0.164,-2.014,-0.183,-8.423
0.962,-0.123,0.176,-1.953,-1.709,-7.935
0.950,-0.123,0.151,-5.432,-0.854,-5.737
0.902,-0.140,0.188,-6.714,-3.601,-2.991
0.960,-0.112,0.190,-5.859,0.061,4.333
0.986,-0.106,0.189,-1.465,-0.793,-1.099
0.923,-0.141,0.159,1.831,-2.563,-8.728
0.911,-0.148,0.155,-2.136,-2.258,-4.211
0.940,-0.149,0.199,-4.944,-2.441,1.343
0.955,-0.147,0.205,2.258,-2.991,0.671
0.957,-0.131,0.168,1.526,-2.808,0.610
0.934,-0.127,0.169,-0.732,-2.625,3.662
0.951,-0.108,0.159,-1.770,-3.052,7.874
0.978,-0.098,0.178,-3.418,-2.991,7.507
0.980,-0.088,0.215,0.793,-1.038,4.028
0.979,-0.093,0.182,5.310,-1.038,0.793
0.960,-0.090,0.154,1.831,-2.136,2.808

1.119,1.208,0.409,-58.716,28.809,114.258
1.368,1.776,0.020,-103.577,35.034,135.376
1.597,2.028,-0.225,-189.880,36.316,73.669
1.408,1.562,0.154,-246.216,16.785,-68.970
0.888,0.446,0.724,-235.840,26.306,-233.215
0.276,-0.883,0.815,-197.632,37.415,-203.125
0.017,-1.546,0.551,-158.997,21.362,-86.975
0.353,-1.485,0.276,-152.100,2.625,0.000
0.907,-1.285,0.267,-149.231,-19.775,10.742
0.976,-1.238,0.583,-113.464,-27.222,-7.812
0.811,-1.174,0.535,-56.396,-12.939,-6.592
0.715,-0.796,0.062,-28.625,-19.714,10.437
0.841,-0.531,0.031,-39.246,-24.231,29.968
0.962,-0.381,0.108,-41.687,-13.489,23.743
0.944,-0.305,0.077,-23.560,-9.033,-4.761
0.808,-0.332,0.019,-6.348,-10.437,-18.921
0.808,-0.290,0.003,-16.113,-7.019,-1.343
0.954,-0.205,0.058,-27.893,0.610,3.418
0.957,-0.228,0.137,-23.804,2.075,-8.240
0.931,-0.230,0.109,-9.583,2.014,-22.278
0.825,-0.254,0.071,-0.427,-3.113,-24.109
0.813,-0.217,0.018,-10.254,-6.165,-3.906
0.943,-0.145,0.078,-21.851,-7.446,9.338
0.984,-0.153,0.192,-21.179,-10.376,5.127
1.002,-0.174,0.185,-9.949,-6.348,-3.845
0.956,-0.173,0.120,-3.235,-10.498,-8.850
0.952,-0.194,0.141,-10.254,-4.333,0.732
0.997,-0.180,0.139,-13.306,-2.563,1.953
0.955,-0.211,0.173,-10.315,-4.822,-1.404
0.956,-0.220,0.150,-4.333,-2.625,0.305
0.969,-0.202,0.135,-0.610,-3.967,0.549
0.946,-0.208,0.148,-1.526,-6.042,1.038
0.958,-0.206,0.165,-1.648,-3.845,4.883
0.976,-0.193,0.169,-0.671,-3.906,4.761
0.960,-0.182,0.177,2.136,-4.089,2.625
0.969,-0.165,0.148,3.845,-2.075,2.625
0.955,-0.160,0.163,4.272,-4.150,2.136
0.955,-0.151,0.153,2.258,-1.709,6.470
0.966,-0.132,0.139,-0.732,-1.648,7.385
0.977,-0.136,0.167,-0.549,-0.671,3.540

1.158,0.583,0.271,-11.108,18.494,22.034
1.043,0.659,0.292,-30.090,21.545,38.879
1.010,0.947,0.171,-68.542,31.189,94.971
1.095,1.426,-0.057,-183.105,54.810,169.861
1.315,1.844,-0.219,-257.202,48.218,134.094
1.448,1.766,0.194,-280.945,9.033,14.587
1.202,0.847,0.622,-271.240,7.202,-127.991
0.504,-0.431,0.788,-248.352,31.067,-236.145
-0.182,-1.358,0.539,-194.458,13.550,-210.327
0.038,-1.498,0.281,-201.233,-0.183,-33.813
0.770,-1.596,0.624,-201.355,-4.089,6.531
0.814,-1.585,0.849,-124.634,-30.518,1.221
0.752,-1.219,0.411,-52.734,-38.208,15.198
0.892,-0.864,0.208,-35.400,-32.532,36.560
0.931,-0.667,0.161,-37.170,-20.630,27.405
0.847,-0.554,0.176,-12.451,-24.780,15.137
0.878,-0.396,0.120,8.667,-20.264,17.517
0.937,-0.214,-0.063,9.338,-22.278,9.399
1.008,-0.204,0.021,-12.817,-14.771,9.094
1.016,-0.244,0.110,-10.620,-1.343,-8.911
0.942,-0.267,0.096,3.784,-4.272,-13.123
0.945,-0.215,0.017,7.385,-2.136,-6.836
0.932,-0.193,0.030,4.272,-3.723,-7.568
0.901,-0.219,0.068,3.418,-6.226,-5.676
0.954,-0.182,0.065,-1.526,-4.761,6.470
0.981,-0.153,0.096,-1.709,-3.113,5.371
0.970,-0.164,0.091,0.977,-3.845,1.709
0.938,-0.157,0.083,-1.648,-6.714,3.174
0.977,-0.141,0.104,-3.052,-4.333,5.859
0.953,-0.154,0.082,-1.526,-2.625,-1.831
0.910,-0.194,0.105,1.587,-4.822,-1.343
0.958,-0.181,0.102,1.587,-4.517,2.075
0.970,-0.173,0.096,0.488,-4.028,-0.732
0.926,-0.197,0.117,0.183,-6.104,-1.160
0.967,-0.172,0.132,-0.183,-5.981,3.418
0.963,-0.180,0.157,2.441,-5.371,1.526
0.957,-0.174,0.117,8.545,-5.920,0.671
0.946,-0.161,0.112,6.104,-5.981,5.127
0.979,-0.139,0.103,3.113,-4.639,6.165
0.971,-0.141,0.135,0.732,-4.822,6.042

1.032,1.137,0.102,-110.168,-3.845,25.208
1.186,1.463,0.005,-173.828,-1.831,-11.780
1.159,1.358,0.081,-196.106,-2.991,-93.140
0.814,0.565,0.361,-203.186,3.601,-165.588
0.512,-0.088,0.404,-185.242,3.723,-202.148
0.406,-0.687,0.255,-165.771,-12.268,-205.444
0.413,-1.025,0.399,-201.111,-11.169,-162.292
0.570,-1.457,0.823,-176.453,11.047,-130.615
0.547,-1.682,0.750,-112.610,-1.465,-106.323
0.533,-1.599,0.578,-71.838,-20.874,-59.448
0.693,-1.215,0.331,-64.270,-22.888,-3.479
0.806,-0.921,0.306,-61.951,-20.874,22.217
0.800,-0.764,0.291,-23.376,-25.513,17.761
0.780,-0.541,0.177,-4.517,-29.846,20.447
0.902,-0.405,0.105,-3.418,-26.978,28.259
0.928,-0.323,0.129,-12.817,-24.048,24.963
0.953,-0.319,0.202,-11.475,-16.785,18.311
0.933,-0.320,0.177,-2.197,-10.071,6.042
0.919,-0.287,0.139,-0.549,-7.935,3.723
0.937,-0.266,0.150,-5.554,-5.066,1.587
0.924,-0.293,0.217,-9.338,0.916,-1.831
0.940,-0.291,0.201,2.319,5.005,-8.423
0.938,-0.293,0.172,5.127,5.615,-11.414
0.911,-0.295,0.141,0.549,5.493,-10.864
0.884,-0.307,0.193,-1.343,3.113,-6.348
0.933,-0.284,0.172,2.747,4.822,-2.258
0.891,-0.274,0.135,5.493,0.732,-5.920
0.880,-0.281,0.161,-0.183,-0.488,-1.038
0.918,-0.281,0.203,-0.183,-0.488,2.563
0.943,-0.266,0.206,1.709,-0.549,-0.549
0.909,-0.286,0.171,2.014,-0.122,-3.784
0.909,-0.304,0.205,0.366,0.000,-1.404
0.926,-0.304,0.229,2.136,-0.793,1.038
0.922,-0.288,0.192,2.808,-0.793,0.183
0.886,-0.295,0.194,0.488,-0.183,1.831
0.906,-0.302,0.212,1.099,-0.061,3.418
0.915,-0.305,0.196,1.831,-0.549,4.150
0.908,-0.315,0.220,0.549,-1.770,4.333
0.927,-0.318,0.241,3.357,-0.610,5.981
0.943,-0.300,0.191,7.141,1.831,3.967

1.116,0.769,0.352,-27.710,15.076,-7.629
0.983,0.836,0.364,-52.368,11.292,13.245
1.038,1.053,0.362,-109.985,27.588,56.824
1.302,1.679,0.120,-169.739,48.096,42.480
1.193,1.709,-0.011,-215.454,50.903,-37.231
0.884,1.293,0.239,-250.488,44.678,-127.747
0.733,0.535,0.531,-260.864,49.927,-196.716
0.452,-0.778,0.701,-188.049,47.668,-237.793
-0.061,-1.815,0.591,-152.588,40.405,-143.860
0.435,-1.450,0.011,-135.620,22.644,-24.292
0.893,-1.193,0.121,-140.869,-12.695,8.911
0.859,-1.231,0.417,-130.066,-21.790,-22.400
0.685,-1.278,0.336,-80.383,-3.113,-43.457
0.601,-1.085,0.058,-29.297,-20.264,-8.850
0.680,-0.791,-0.072,-34.851,-30.823,22.888
0.835,-0.537,-0.048,-43.152,-25.024,30.396
0.920,-0.348,0.003,-35.095,-21.851,16.907
0.884,-0.339,0.020,-26.855,-16.785,5.554
0.899,-0.318,0.019,-25.696,-9.155,9.033
0.921,-0.272,-0.011,-26.550,-8.789,7.385
0.930,-0.282,0.034,-29.175,-7.507,3.113
0.910,-0.333,0.055,-27.161,-4.883,-3.113
0.864,-0.363,0.097,-20.203,-7.935,-3.357
0.929,-0.312,0.052,-14.709,-5.249,3.540
0.948,-0.282,0.036,-16.907,-6.592,-0.732
0.908,-0.302,0.075,-16.357,-5.127,-1.160
0.947,-0.294,0.068,-8.911,-3.479,2.258
0.900,-0.283,0.015,-6.348,-8.240,0.305
0.898,-0.280,0.090,-13.489,-8.484,5.371
0.965,-0.282,0.119,-10.986,-5.188,9.521
0.953,-0.266,0.070,-7.385,-7.324,1.892
0.894,-0.281,0.077,-9.583,-8.728,5.676
0.944,-0.254,0.110,-8.484,-7.812,12.756
0.966,-0.239,0.117,-5.554,-7.446,10.498
0.951,-0.250,0.129,-1.282,-6.531,5.066
0.963,-0.252,0.125,1.892,-4.700,4.578
0.970,-0.236,0.105,1.465,-2.808,4.517
0.934,-0.242,0.112,-0.305,-3.662,3.540
0.935,-0.241,0.105,-1.099,-3.296,5.676
0.920,-0.223,0.097,-2.869,-5.554,8.118

1.205,0.563,0.374,38.818,3.540,-0.732
1.233,0.650,0.421,13.733,11.047,2.808
1.211,0.756,0.440,-7.385,20.874,2.747
1.066,0.908,0.358,-48.950,29.968,22.705
1.034,1.198,0.206,-72.144,31.311,37.842
1.111,1.460,0.058,-136.719,35.828,47.302
1.029,1.597,0.115,-228.638,29.114,-3.174
0.981,1.499,0.212,-267.639,36.316,-69.641
0.880,1.249,0.246,-285.583,35.156,-149.231
0.481,0.059,0.542,-279.846,23.193,-211.792
0.343,-0.506,0.656,-281.372,37.598,-205.078
0.359,-1.626,0.958,-240.295,46.204,-139.954
0.569,-1.772,0.794,-158.752,20.203,-75.562
0.781,-1.472,0.509,-108.704,-9.033,-39.795
0.853,-1.233,0.407,-94.177,-13.062,-29.663
0.771,-1.153,0.432,-71.899,-4.089,-32.471
0.638,-1.041,0.272,-14.526,-13.062,-11.780
0.637,-0.785,0.090,-4.578,-19.409,21.912
0.801,-0.498,-0.038,-13.000,-17.822,34.729
0.871,-0.297,0.004,-19.531,-23.010,28.198
0.895,-0.268,0.101,-16.785,-19.653,22.583
0.951,-0.233,0.073,-6.836,-11.719,17.639
0.968,-0.200,0.045,-3.845,-9.705,11.719
0.971,-0.194,0.066,-8.972,-3.113,7.690
0.995,-0.198,0.100,-2.991,2.075,-6.592
0.921,-0.238,0.093,5.432,-0.610,-12.329
0.912,-0.210,0.043,5.920,1.160,-3.296
0.897,-0.193,0.037,3.174,-2.258,-0.977
0.903,-0.191,0.058,-1.465,-2.319,3.662
0.959,-0.160,0.059,-3.479,-1.831,6.470
0.949,-0.182,0.068,-0.916,-5.493,-0.793
0.907,-0.187,0.074,-3.662,-6.836,2.991
0.961,-0.178,0.132,-1.404,-0.854,4.456
0.963,-0.179,0.069,2.808,-2.808,-4.028
0.896,-0.213,0.093,1.648,-3.357,1.282
0.967,-0.170,0.084,3.052,-2.441,4.089
0.934,-0.193,0.075,3.052,-4.028,-0.732
0.910,-0.209,0.089,-0.916,-5.127,-0.244
0.926,-0.204,0.154,-1.465,-6.592,4.089
0.967,-0.183,0.125,6.531,-5.676,3.418

1.156,0.760,0.164,-2.197,11.475,18.860
1.107,0.734,0.290,-29.480,19.653,9.766
1.079,0.713,0.372,-42.969,28.809,8.423
1.006,0.877,0.196,-68.115,16.907,20.508
0.859,1.101,0.011,-125.427,3.113,48.706
0.910,1.328,0.022,-202.881,0.610,76.782
1.106,1.509,0.199,-246.887,-0.977,50.476
1.113,1.481,0.403,-255.127,-0.549,-18.494
0.859,1.015,0.327,-258.911,9.705,-109.192
0.604,0.226,0.370,-270.386,22.400,-179.565
0.350,-0.780,0.586,-264.832,26.611,-189.575
0.252,-1.195,0.658,-215.881,7.385,-140.930
0.417,-1.535,0.601,-173.401,-14.893,-73.303
0.901,-1.445,0.527,-144.775,-29.785,-44.922
0.954,-1.255,0.499,-109.680,-37.781,-50.537
0.780,-1.148,0.464,-69.824,-26.062,-46.997
0.755,-0.928,0.279,-42.053,-18.921,-26.611
0.807,-0.673,0.104,-32.898,-20.447,-11.536
0.856,-0.444,0.079,-26.550,-23.499,-4.150
0.896,-0.320,0.078,-17.883,-26.367,-0.977
0.935,-0.242,0.067,-11.169,-23.682,-0.427
0.978,-0.192,0.049,-14.038,-20.447,-1.587
0.999,-0.182,0.109,-21.606,-12.573,-4.456
1.040,-0.191,0.133,-17.151,-4.272,-12.939
0.988,-0.214,0.122,-7.812,-3.357,-25.452
0.942,-0.224,0.062,-5.066,1.709,-28.992
0.908,-0.234,0.063,-6.958,0.854,-25.208
0.897,-0.245,0.066,-7.446,-0.671,-17.090
0.927,-0.233,0.047,-7.874,-3.784,-11.475
0.938,-0.258,0.091,-7.263,-6.836,-9.460
0.965,-0.254,0.110,-6.165,-7.141,-5.615
0.999,-0.232,0.125,-4.089,-4.822,-6.348
0.941,-0.274,0.112,-0.244,-3.418,-9.644
0.939,-0.270,0.135,0.610,-2.502,-3.357
0.977,-0.229,0.101,1.648,1.587,1.770
0.914,-0.249,0.109,5.127,-0.366,-0.427
0.917,-0.240,0.103,5.737,-0.854,4.517
0.941,-0.215,0.108,4.822,-1.526,4.761
0.933,-0.208,0.130,5.066,0.305,3.540
0.942,-0.199,0.102,9.094,1.465,2.258

0.924,1.389,-0.160,-137.695,-5.859,107.605
1.199,1.839,-0.129,-216.125,-10.986,111.267
1.291,1.845,0.050,-256.836,-3.235,-49.561
1.053,1.268,0.207,-259.766,10.620,-171.631
0.708,0.303,0.414,-237.549,16.724,-240.601
-0.055,-1.563,0.480,-196.960,-3.601,-190.796
0.255,-1.668,0.565,-205.811,-13.550,-50.781
1.026,-1.454,0.661,-145.325,-19.958,3.418
0.994,-1.415,0.666,-77.637,-36.865,-38.086
0.654,-1.186,0.371,-40.588,-33.020,-29.663
0.733,-0.708,0.129,-36.560,-27.954,3.540
0.863,-0.514,0.112,-35.522,-26.794,10.132
0.865,-0.386,0.101,-27.405,-28.259,-3.784
0.868,-0.336,0.082,-14.832,-21.851,-10.559
0.905,-0.288,0.049,-18.616,-15.259,-7.690
0.922,-0.236,0.052,-26.123,-10.376,-5.432
0.959,-0.236,0.064,-26.550,-3.784,-6.409
0.949,-0.266,0.083,-18.921,3.235,-17.578
0.934,-0.290,0.070,-11.658,4.700,-23.499
0.883,-0.305,0.037,-8.240,4.089,-22.034
0.892,-0.282,-0.005,-7.935,2.197,-15.564
0.911,-0.258,0.007,-11.475,-1.831,-9.644
0.942,-0.241,0.050,-14.709,-0.366,-2.930
0.987,-0.238,0.075,-8.789,-0.366,-8.606
0.946,-0.263,0.034,-2.319,-2.380,-16.541
0.912,-0.279,0.013,-5.066,-2.014,-14.038
0.903,-0.298,0.041,-10.132,-4.089,-5.554
0.960,-0.291,0.120,-8.179,-2.075,4.456
0.998,-0.265,0.104,-0.488,-0.916,-2.869
0.930,-0.272,0.052,-1.343,-1.770,-4.395
0.934,-0.268,0.089,-3.845,-0.305,1.465
0.935,-0.263,0.095,-1.282,-0.305,0.610
0.920,-0.261,0.085,1.953,-0.305,-1.465
0.915,-0.259,0.065,3.174,-1.038,-1.282
0.909,-0.243,0.059,1.587,-2.563,3.052
0.926,-0.218,0.072,-0.305,-3.113,6.897
0.960,-0.216,0.082,-1.160,0.488,7.629
0.962,-0.219,0.085,1.709,0.305,2.014
0.955,-0.220,0.091,2.869,1.709,1.465
0.939,-0.221,0.062,3.052,2.869,0.427

1.088,1.270,0.091,-56.946,32.227,60.120
1.379,1.803,-0.031,-128.601,42.542,87.097
1.475,2.145,-0.089,-195.312,46.143,25.513
1.131,1.690,0.126,-240.173,46.326,-142.944
0.724,0.827,0.291,-238.037,36.804,-219.299
-0.236,-0.936,0.212,-222.534,15.259,-175.781
0.303,-1.115,0.209,-244.324,1.526,-63.232
0.860,-1.536,0.650,-199.402,-38.757,-65.308
0.674,-2.093,0.968,-136.414,-46.448,-53.650
0.713,-1.543,0.436,-67.139,-26.978,2.197
0.844,-1.031,0.075,-45.044,-31.311,29.541
0.789,-0.738,0.090,-49.561,-36.743,27.283
0.795,-0.551,0.068,-42.603,-25.879,23.193
0.802,-0.383,0.014,-23.926,-29.907,23.254
0.892,-0.277,-0.004,-26.550,-22.827,23.071
1.011,-0.203,0.024,-28.198,-14.526,10.010
1.027,-0.217,0.060,-21.973,-7.507,-7.568
0.969,-0.237,0.064,-16.724,2.930,-13.672
0.921,-0.248,0.019,-14.648,6.409,-16.785
0.928,-0.237,0.021,-12.207,7.935,-15.503
0.942,-0.205,-0.017,-10.315,7.874,-18.860
0.903,-0.227,-0.002,-10.681,7.996,-20.569
0.881,-0.223,-0.010,-9.583,3.540,-18.066
0.959,-0.223,0.024,-9.033,3.174,-11.719
0.952,-0.235,0.009,-8.240,4.822,-16.968
0.894,-0.284,0.046,-2.075,1.221,-16.479
0.923,-0.262,-0.011,-2.502,-2.075,-11.902
0.908,-0.283,0.013,-7.446,-2.502,-7.202
0.926,-0.293,0.057,-6.897,-4.272,0.610
0.962,-0.266,0.065,-3.723,-2.869,2.930
0.931,-0.268,0.047,0.122,-1.892,-1.099
0.940,-0.282,0.063,1.709,0.793,0.183
0.949,-0.272,0.029,2.808,-2.136,-3.174
0.914,-0.274,0.050,1.587,-2.869,2.075
0.971,-0.235,0.044,2.930,-1.709,5.371
0.947,-0.236,0.049,4.456,-3.479,1.282
0.967,-0.228,0.025,1.770,-0.061,2.075
0.951,-0.234,0.049,-0.854,-1.160,1.343
0.940,-0.228,0.065,0.854,-1.587,2.930
0.969,-0.193,0.025,1.404,-0.183,1.709

1.153,0.731,0.190,37.354,22.705,31.738
1.135,0.793,0.060,41.687,28.320,7.812
1.014,0.845,-0.082,27.710,24.231,-15.808
0.955,0.819,-0.102,-6.287,25.024,-22.034
0.927,0.872,0.078,-27.588,31.372,-26.062
0.839,0.884,0.119,-1.465,40.833,-40.894
0.721,1.000,-0.321,12.146,35.889,-42.053
0.799,1.383,-0.646,-64.575,-8.911,-2.502
1.152,1.494,-0.298,-190.735,-29.236,16.846
1.228,1.095,0.308,-267.822,-3.967,-81.238
0.953,0.424,0.592,-252.747,-2.441,-124.023
0.647,-0.529,0.539,-202.270,-12.634,-169.617
0.470,-1.232,0.406,-224.243,-15.686,-103.821
0.428,-1.336,0.640,-232.605,-19.653,-64.636
0.785,-1.291,0.797,-189.880,-26.917,-18.738
0.972,-1.275,0.640,-98.022,-27.588,-50.415
0.767,-1.264,0.402,-92.712,-15.808,-48.340
0.668,-1.182,0.405,-79.712,-11.719,-10.010
0.756,-0.924,0.329,-49.561,-14.099,18.005
0.816,-0.633,0.163,-29.968,-17.456,19.409
0.841,-0.425,0.079,-23.804,-14.465,14.526
0.873,-0.308,0.050,-21.362,-10.925,10.925
0.910,-0.266,0.087,-18.311,-6.287,5.981
0.950,-0.233,0.077,-15.564,-3.540,1.099
0.960,-0.226,0.060,-16.541,0.366,-5.188
0.909,-0.247,0.085,-18.066,-1.953,-8.789
0.933,-0.255,0.109,-15.808,1.282,-7.202
0.917,-0.229,0.085,-11.536,-1.770,-8.362
0.929,-0.219,0.117,-10.925,-1.038,-7.507
0.929,-0.217,0.085,-9.888,1.587,-10.071
0.896,-0.227,0.101,-11.414,-1.953,-10.376
0.927,-0.236,0.134,-11.963,0.671,-7.202
0.910,-0.233,0.108,-4.150,-3.784,-11.780
0.900,-0.243,0.094,-3.906,-5.066,-8.911
0.920,-0.236,0.101,-7.141,-4.333,-6.104
0.941,-0.256,0.137,-6.653,-4.089,-5.554
0.927,-0.266,0.153,-3.784,-4.578,-3.540
0.953,-0.258,0.148,-2.197,-2.014,-2.930
0.908,-0.276,0.143,-1.892,-3.418,-5.249
0.912,-0.272,0.135,-0.793,-2.014,-1.282

0.995,1.019,0.117,-59.448,18.982,21.240
0.961,1.230,0.111,-80.322,21.362,32.288
1.126,1.500,-0.072,-169.861,28.137,30.701
1.177,1.771,-0.133,-231.689,25.757,-49.438
1.028,1.250,0.171,-257.446,21.118,-166.748
0.706,0.221,0.599,-257.568,29.297,-270.691
0.045,-1.292,0.711,-225.769,32.715,-291.992
-0.390,-1.914,0.653,-193.298,12.634,-139.343
0.484,-1.257,0.343,-161.133,6.348,36.682
1.186,-1.005,0.295,-131.958,-7.324,31.860
0.798,-1.125,0.436,-102.478,-38.269,-41.748
0.569,-1.124,0.326,-69.641,-31.738,-44.739
0.589,-0.928,0.191,-43.030,-37.292,22.705
0.758,-0.664,0.110,-41.992,-44.128,43.518
0.937,-0.447,0.117,-41.931,-40.283,33.081
0.989,-0.366,0.148,-29.846,-36.804,6.775
0.901,-0.368,0.156,-22.339,-31.799,-3.601
0.948,-0.338,0.180,-23.804,-21.606,5.859
1.026,-0.290,0.210,-25.452,-10.742,9.583
1.051,-0.274,0.188,-18.372,-2.930,-3.784
0.962,-0.311,0.142,-8.911,-3.296,-20.020
0.867,-0.332,0.113,-8.972,-3.967,-14.709
0.873,-0.300,0.130,-13.184,0.000,-3.113
0.933,-0.261,0.153,-9.827,0.061,-3.113
0.915,-0.259,0.145,-5.493,-2.625,-9.094
0.900,-0.273,0.135,-3.601,-2.747,-8.850
0.886,-0.264,0.120,-3.784,-5.798,-3.357
0.906,-0.247,0.111,-7.263,-6.958,3.662
0.926,-0.224,0.157,-9.338,-7.263,3.479
0.955,-0.246,0.183,-3.479,-5.310,-0.183
0.948,-0.253,0.158,-2.258,-6.042,-2.441
0.933,-0.262,0.180,-2.991,-2.380,1.587
0.952,-0.251,0.172,-2.686,-0.366,2.014
0.929,-0.255,0.168,-0.427,-2.014,1.221
0.921,-0.240,0.174,1.099,-3.052,2.991
0.942,-0.227,0.167,3.357,-1.648,4.150
