aX,aY,aZ,gX,gY,gZ
0.164,-0.020,-0.923,-2.808,41.443,34.973
0.406,0.118,-0.303,7.385,1.587,43.884
0.754,0.306,0.180,36.865,-46.509,-28.748
0.961,0.369,0.435,22.278,-90.759,-109.375
1.085,0.005,0.919,-39.429,-93.506,-94.360
1.489,-0.317,1.436,-49.133,-75.684,-46.936
1.702,-0.237,1.275,-12.451,-65.857,-55.359
1.547,-0.274,1.052,2.136,-53.345,-88.196
1.426,-0.338,0.953,5.371,-28.259,-94.849
1.142,-0.414,0.695,8.789,-7.629,-65.002
0.941,-0.295,0.291,13.123,-5.066,-26.794
0.905,-0.242,0.201,15.564,-8.850,1.648
0.836,-0.063,-0.059,13.000,-8.972,17.883
0.828,-0.037,-0.104,4.883,-11.414,22.827
0.818,-0.055,-0.130,6.165,-14.709,20.874
0.855,-0.049,-0.094,7.202,-24.719,22.766
0.943,-0.035,-0.008,1.526,-26.978,27.100
0.998,-0.072,0.037,-4.883,-19.592,22.339
1.002,-0.082,0.096,-3.662,-18.066,16.235
1.038,-0.090,0.122,-0.183,-14.221,13.306
1.040,-0.080,0.094,0.427,-11.108,12.268
1.024,-0.051,0.088,1.404,-8.972,5.859
1.024,-0.064,0.098,1.709,-5.798,1.587
1.028,-0.091,0.066,3.662,-3.662,0.488
0.998,-0.090,0.041,9.216,-4.700,-0.488
0.962,-0.074,0.029,9.827,-9.583,2.808
0.977,-0.045,0.021,3.662,-8.911,12.634
0.999,-0.041,0.048,0.732,-10.803,16.418
1.017,-0.040,0.099,2.380,-13.611,15.320
1.034,-0.025,0.115,3.113,-8.850,13.794
1.029,-0.017,0.109,1.160,-3.052,9.705
1.023,-0.029,0.104,1.099,-2.502,1.465
1.007,-0.048,0.110,2.808,-2.502,-4.272
0.985,-0.043,0.095,3.418,-0.977,-3.540
0.982,-0.043,0.084,0.793,-0.488,-0.793

1.038,0.156,-0.949,-40.649,59.082,16.907
0.987,0.098,-1.015,-22.888,57.495,4.944
0.804,0.031,-1.035,1.709,41.992,4.150
0.462,0.126,-0.895,-11.230,33.325,42.725
0.623,0.258,-0.511,-39.612,38.208,81.665
1.028,0.312,0.089,32.776,-16.907,-81.116
1.046,-0.090,0.536,89.722,-75.439,-201.599
0.674,-0.456,0.727,35.095,-61.279,-114.075
1.117,-0.115,0.957,-24.658,-41.748,-3.418
1.437,-0.167,1.191,-6.470,-87.219,-45.471
1.288,-0.423,1.234,16.113,-102.661,-92.407
1.256,-0.419,0.956,5.981,-50.171,-52.124
1.144,-0.253,0.573,-5.432,-8.667,-15.015
1.009,-0.207,0.351,-0.061,-12.207,-15.930
0.948,-0.163,0.193,2.258,-16.113,-8.179
0.965,-0.130,0.124,-0.610,-16.846,4.822
0.915,-0.149,0.066,-4.456,-11.597,11.414
0.865,-0.156,-0.035,-3.296,-9.949,15.259
0.900,-0.102,-0.077,-1.709,-12.695,23.926
0.914,-0.074,-0.071,-1.648,-18.311,19.531
0.935,-0.092,-0.042,-2.136,-20.996,14.648
0.968,-0.097,-0.008,-6.104,-19.348,14.221
1.041,-0.130,0.073,-6.775,-13.794,10.437
1.043,-0.148,0.087,-3.418,-10.681,3.662
1.035,-0.155,0.092,0.854,-10.315,0.854
1.035,-0.140,0.105,1.404,-9.399,5.432
1.044,-0.102,0.096,0.977,-6.287,10.315
1.040,-0.063,0.077,1.526,-2.197,10.193
1.029,-0.075,0.067,3.662,-1.587,1.404
0.996,-0.089,0.061,4.700,-1.831,1.892
0.993,-0.059,0.027,3.845,-1.160,7.263
0.995,-0.052,0.042,-1.160,-1.404,11.719
1.013,-0.063,0.089,-3.723,-2.197,11.597
1.019,-0.050,0.080,1.038,-2.747,2.075
0.986,-0.067,0.097,0.000,-2.075,-0.366
0.983,-0.074,0.087,-2.808,0.916,2.136
0.996,-0.087,0.083,-4.150,1.099,3.357
0.992,-0.101,0.091,-3.113,-0.549,3.479
0.982,-0.091,0.088,-1.709,-0.671,5.859
0.990,-0.075,0.100,0.183,-0.061,7.935

1.277,0.370,-0.606,17.151,42.419,32.776
1.212,0.501,-0.857,12.573,48.645,35.767
1.057,0.572,-0.955,-23.865,69.092,52.673
0.847,0.506,-0.879,-42.786,74.524,42.175
0.685,0.351,-0.693,-36.682,60.730,11.414
0.603,0.239,-0.400,-10.742,31.006,-33.264
0.539,0.038,-0.038,0.610,-36.499,-60.181
0.591,-0.277,0.559,-30.334,-79.468,-2.747
1.291,-0.054,1.120,-52.795,-43.518,54.321
1.432,0.161,1.096,-3.113,-34.363,-26.489
0.884,-0.098,0.883,47.913,-75.073,-141.968
0.737,-0.320,0.946,30.640,-90.149,-89.844
1.045,-0.221,0.985,-15.747,-52.734,46.387
1.271,-0.008,0.894,-3.662,-37.659,28.259
1.213,0.039,0.727,22.217,-29.114,-29.480
0.949,-0.016,0.363,35.767,-16.113,-60.608
0.794,-0.098,0.173,23.560,-9.460,-41.199
0.834,-0.071,0.126,0.610,-7.446,11.597
0.963,0.001,0.123,-7.874,-9.277,37.048
0.991,0.043,0.128,0.122,-6.287,18.127
0.983,0.039,0.140,2.869,-3.601,6.775
0.986,0.060,0.132,-0.244,-1.770,6.226
1.011,0.065,0.160,-3.296,-2.319,5.676
1.035,0.075,0.181,-3.784,-0.610,-1.038
1.043,0.061,0.192,-2.319,1.709,-12.329
1.046,0.047,0.182,1.892,3.418,-23.132
0.985,-0.012,0.149,5.066,2.808,-31.738
0.941,-0.073,0.138,-1.343,3.601,-10.376
0.985,-0.061,0.163,-2.808,4.089,4.456
1.037,-0.022,0.168,0.549,4.211,1.770
1.017,-0.023,0.166,5.676,3.357,-7.263
0.980,-0.018,0.144,6.348,3.601,-8.179
0.974,-0.023,0.143,0.671,2.808,-1.892
1.001,-0.033,0.174,-1.526,2.625,2.625
1.010,-0.023,0.179,2.625,3.113,-0.732
0.988,-0.016,0.154,5.676,4.700,-7.080
0.966,0.003,0.117,3.601,4.700,-6.531
0.968,0.016,0.114,-2.380,3.235,-4.761
0.984,-0.002,0.134,-5.249,2.991,-7.263
0.987,-0.057,0.149,0.000,2.747,-13.062

1.143,0.156,-0.888,16.235,54.138,19.714
1.062,0.277,-1.174,7.141,62.317,43.213
0.855,0.382,-1.222,-16.357,58.105,62.744
0.623,0.320,-0.930,-45.715,65.857,66.833
0.511,0.217,-0.618,-50.659,62.378,45.410
0.546,0.180,-0.262,7.141,0.793,-43.091
0.486,0.041,0.028,20.325,-35.767,-68.970
0.686,-0.137,0.553,-5.981,-80.383,-37.842
1.272,-0.107,1.155,-55.237,-63.782,43.030
1.748,0.080,1.409,-39.856,-32.715,29.358
1.525,0.090,1.141,22.400,-29.053,-86.060
1.012,-0.172,0.893,40.466,-49.133,-141.602
0.993,-0.279,0.805,-5.493,-28.748,-27.405
1.088,-0.156,0.703,-11.475,-17.273,9.338
1.121,-0.077,0.556,7.812,-15.015,-11.902
0.985,-0.069,0.345,27.710,-12.573,-32.715
0.822,-0.038,0.125,29.419,-14.709,-21.545
0.743,-0.010,-0.027,6.592,-13.428,19.470
0.918,0.056,-0.044,-11.108,-13.000,40.833
0.968,0.029,0.006,-7.141,-22.522,24.414
1.007,-0.017,0.100,0.549,-27.161,7.874
1.032,-0.021,0.105,-0.244,-15.381,6.531
1.014,-0.003,0.082,-4.944,-4.944,10.315
1.030,-0.003,0.094,-3.357,-9.216,7.324
1.023,0.008,0.094,-1.038,-8.789,4.761
1.036,0.023,0.093,1.160,-7.629,2.197
1.030,0.023,0.080,3.418,-9.338,-5.798
0.982,0.017,0.043,4.761,-8.789,-10.437
0.959,-0.004,0.051,6.409,-16.479,-7.385
0.964,-0.013,0.084,2.930,-15.686,4.333
1.039,0.005,0.128,-0.244,-11.230,7.141
1.090,-0.008,0.149,-0.183,-4.272,0.793
1.011,-0.027,0.143,4.333,-2.808,-5.737
0.985,-0.027,0.122,7.324,-4.028,-6.165
0.983,-0.021,0.122,4.578,-1.526,-0.427
0.991,-0.008,0.108,3.601,-0.061,0.671
0.991,0.005,0.098,4.578,-0.916,-2.563
0.973,0.008,0.090,3.601,-0.427,-3.662
0.966,0.009,0.081,3.662,-2.686,-5.249
0.982,0.008,0.104,3.601,-5.493,-8.545

1.138,0.288,-0.894,-2.136,19.043,23.682
1.144,0.507,-1.168,-8.423,4.211,24.536
1.051,0.625,-1.154,-43.457,1.038,13.062
0.800,0.425,-0.963,-73.853,29.419,12.939
0.504,0.147,-0.770,-98.694,43.335,26.306
0.582,-0.124,-0.006,-65.552,-0.305,5.676
0.850,-0.123,0.488,3.967,-70.496,-51.270
1.003,-0.230,0.911,0.549,-82.703,-62.500
1.203,-0.368,1.281,-62.561,-10.559,18.372
1.339,-0.326,1.320,-23.437,-6.470,15.564
1.205,-0.113,0.984,27.283,-28.320,-31.372
1.053,-0.117,0.801,38.208,-43.640,-54.199
1.046,-0.116,0.676,9.827,-15.869,-21.729
0.957,-0.134,0.506,2.808,-0.427,-2.075
0.890,-0.065,0.223,11.169,-5.859,13.428
0.900,0.049,0.076,15.503,-9.521,24.170
0.883,0.123,-0.021,12.390,-10.254,23.193
0.923,0.107,-0.030,5.676,-15.564,13.977
0.974,0.068,0.018,-5.371,-13.367,7.080
1.002,0.018,0.036,-3.296,-11.780,-2.563
1.011,-0.026,0.067,-1.343,-13.123,-7.446
1.054,-0.054,0.112,0.610,-11.353,-10.071
1.027,-0.073,0.092,3.540,-8.057,-15.808
0.997,-0.069,0.088,6.042,-8.301,-16.602
0.986,-0.083,0.091,3.601,-9.949,-9.094
1.007,-0.068,0.072,-0.732,-8.545,-2.258
1.037,-0.079,0.105,1.099,-8.484,-3.601
1.021,-0.059,0.089,4.395,-3.174,-3.784
1.011,-0.047,0.076,7.080,-3.540,-4.822
0.996,-0.051,0.082,7.141,-3.601,-2.991
0.991,-0.032,0.063,4.395,-1.587,1.282
0.998,-0.029,0.088,3.540,-6.592,1.160
1.000,-0.026,0.097,1.587,-3.601,-1.648
0.993,-0.036,0.098,1.709,-3.601,-5.981
1.001,-0.078,0.117,3.235,-2.930,-6.836
1.000,-0.066,0.098,4.822,-1.770,-6.592
0.991,-0.083,0.111,7.019,-5.310,-8.972
0.996,-0.092,0.131,8.606,-4.150,-6.653
1.011,-0.071,0.120,10.315,-1.282,-5.310
1.005,-0.078,0.120,10.010,-3.418,-4.822

0.779,0.331,-1.013,28.564,21.851,37.903
0.861,0.375,-0.773,-0.610,18.738,51.331
0.924,0.315,-0.436,14.893,20.935,1.343
0.771,-0.018,-0.054,42.542,10.864,-55.542
0.731,-0.078,0.120,39.795,-11.169,-60.242
0.942,-0.158,0.450,1.831,-42.542,-40.222
1.033,-0.392,0.803,-46.997,-57.861,-1.770
1.205,-0.501,1.053,-33.447,-51.697,18.982
1.471,-0.400,1.074,4.517,-48.096,-13.855
1.393,-0.326,0.909,27.954,-29.236,-53.772
1.061,-0.307,0.646,11.414,-18.250,-44.006
0.957,-0.279,0.419,-15.564,-13.489,4.089
1.031,-0.202,0.315,-18.250,-17.578,23.193
1.033,-0.143,0.221,-6.714,-17.273,13.672
0.947,-0.108,0.093,3.967,-7.507,2.686
0.875,-0.055,-0.032,6.958,-6.165,4.028
0.899,-0.023,-0.045,-1.465,-15.625,15.686
0.985,0.011,-0.025,-10.254,-12.756,26.062
0.997,-0.005,0.000,-10.071,-11.719,17.029
1.008,-0.013,0.035,-6.226,-11.292,8.057
1.022,-0.020,0.038,-1.648,-4.822,-2.808
1.007,-0.036,0.016,-0.977,-2.747,-6.836
0.982,-0.048,0.016,-2.197,-4.089,-5.981
1.014,-0.061,0.045,-0.732,-4.700,-5.676
1.024,-0.074,0.023,2.258,-2.136,-8.057
1.001,-0.076,0.004,2.747,-0.488,-6.897
0.985,-0.059,0.006,-2.686,-0.427,0.916
1.017,-0.057,0.034,-4.578,-3.357,4.272
1.030,-0.048,0.028,-1.282,-2.930,-2.014
1.018,-0.045,0.036,-0.916,-2.808,-5.676
1.001,-0.053,0.047,-3.052,-1.221,-5.554
0.994,-0.071,0.045,-3.357,0.366,-5.371
0.992,-0.066,0.039,-1.892,0.061,-5.676
0.986,-0.051,0.018,-2.502,0.549,-5.615
0.993,-0.037,0.016,-5.188,1.160,-4.089
1.005,-0.038,0.027,-5.859,-0.732,-7.080
1.002,-0.061,0.030,-6.348,0.366,-10.864
0.993,-0.096,0.041,-5.188,0.549,-12.268
0.998,-0.116,0.055,-2.014,-1.282,-10.864
0.998,-0.121,0.060,-0.305,-1.160,-8.972

0.860,0.284,-0.974,11.047,24.841,74.524
0.837,0.380,-1.052,-10.071,36.194,113.647
0.788,0.522,-1.010,-4.272,33.936,94.055
0.530,0.531,-0.760,1.343,23.193,41.382
0.490,0.440,-0.422,-3.723,4.028,-6.226
0.752,0.183,0.189,-7.568,-73.364,-89.905
1.004,-0.291,0.972,-16.174,-98.022,-90.759
1.421,-0.364,1.266,-37.354,-72.327,-63.782
1.529,-0.490,1.391,-23.254,-37.048,-77.576
1.305,-0.518,1.155,7.019,-25.269,-78.735
0.948,-0.277,0.586,9.644,-13.367,-45.044
0.897,-0.117,0.329,1.099,-16.235,-21.606
0.937,-0.014,0.285,-5.005,-19.958,-10.376
0.976,0.012,0.206,-2.930,-18.982,-20.020
0.962,-0.018,0.127,0.671,-20.447,-12.146
0.928,0.011,0.053,-3.235,-23.987,9.766
1.011,0.060,0.029,-15.076,-29.236,18.127
1.071,-0.006,0.126,-22.766,-31.372,10.437
1.082,-0.053,0.154,-18.372,-24.048,-2.747
1.076,-0.089,0.139,-8.240,-16.724,-14.832
1.027,-0.109,0.133,-6.836,-13.672,-10.132
1.027,-0.106,0.113,-8.667,-7.996,-0.671
1.032,-0.093,0.087,-7.812,-6.775,1.160
1.019,-0.103,0.070,-4.272,-7.812,-2.991
0.997,-0.098,0.072,0.061,-12.451,1.709
1.033,-0.087,0.102,0.244,-10.803,7.690
1.053,-0.047,0.108,1.221,-8.301,5.920
1.050,-0.048,0.109,2.502,-2.991,-1.282
1.007,-0.059,0.088,0.916,-0.122,-5.127
0.997,-0.100,0.132,-1.099,-4.028,-2.869
0.996,-0.108,0.137,1.953,-0.916,3.113
0.997,-0.083,0.115,5.005,-2.686,1.343
0.985,-0.084,0.130,7.690,-0.854,-1.953
0.963,-0.044,0.078,9.399,1.709,0.122
0.985,-0.012,0.081,4.456,-0.305,3.967
0.999,-0.015,0.106,-1.038,0.000,2.136
1.014,-0.019,0.111,0.977,-0.366,-2.991
1.011,-0.068,0.129,2.502,-0.977,-8.850
1.001,-0.088,0.123,2.991,1.648,-5.981
1.007,-0.091,0.136,1.587,1.770,-0.977

0.975,0.191,-1.018,15.137,45.654,-12.207
0.843,0.296,-1.167,-0.366,55.359,13.550
0.606,0.285,-1.072,-22.095,64.880,27.466
0.367,0.203,-0.946,-29.419,59.753,26.917
0.340,0.209,-0.724,-28.748,17.578,9.705
0.719,-0.271,0.276,-35.645,-51.636,-9.094
1.312,-0.453,0.956,-39.429,-55.725,36.743
1.704,-0.181,1.125,-4.272,-22.339,-5.005
1.459,-0.179,1.064,29.785,-30.640,-80.139
1.151,-0.369,0.950,32.166,-40.039,-90.881
1.088,-0.314,0.771,10.193,-31.433,-21.484
1.121,-0.135,0.550,1.465,-25.085,22.217
0.995,-0.048,0.378,11.353,-21.301,14.160
0.871,0.014,0.207,25.696,-25.024,-1.770
0.812,0.066,0.060,16.907,-29.419,13.184
0.858,0.078,0.014,0.977,-32.410,35.461
0.965,0.083,0.044,-9.888,-29.236,40.161
1.042,0.013,0.081,-10.315,-23.071,29.846
1.036,-0.031,0.068,-1.648,-20.264,11.169
1.015,-0.047,0.067,6.409,-22.705,-2.686
1.029,-0.032,0.100,3.784,-22.400,-1.587
1.036,-0.029,0.123,-3.540,-14.832,7.263
1.077,-0.019,0.144,-2.258,-7.935,9.216
1.057,0.008,0.099,1.831,-5.798,0.000
1.024,0.002,0.084,1.892,-5.310,-6.470
1.032,-0.018,0.083,2.075,-5.249,-9.644
1.031,-0.026,0.082,5.127,-5.981,-11.841
1.008,-0.030,0.095,5.554,-6.165,-11.169
0.998,-0.041,0.089,5.005,-2.197,-9.766
0.973,-0.031,0.078,3.723,-1.831,-4.150
0.992,-0.036,0.089,2.563,-3.601,-4.150
0.972,-0.044,0.058,1.648,-1.953,-2.441
0.983,-0.017,0.079,1.282,-4.639,3.357
1.030,0.006,0.115,1.099,-6.348,2.869
1.042,0.008,0.105,-1.160,-1.038,-3.662
1.030,-0.033,0.109,-1.648,-2.441,-11.353
1.029,-0.066,0.117,-1.160,-0.793,-7.629
1.015,-0.070,0.101,0.000,0.183,-5.981
1.014,-0.074,0.112,2.258,-0.366,-4.333
1.013,-0.053,0.115,4.578,0.061,-0.671

0.935,0.290,-1.032,-24.597,39.185,60.059
0.865,0.345,-1.048,-47.302,47.607,25.574
0.697,0.146,-0.877,-45.471,43.152,-30.640
0.470,-0.170,-0.467,-26.917,34.241,-56.702
0.578,-0.168,-0.108,-0.244,-0.610,-62.744
0.778,-0.156,0.281,6.287,-57.556,-57.983
1.166,-0.266,0.837,-12.695,-52.124,-32.837
1.205,-0.358,1.027,-17.273,-52.734,16.357
1.382,-0.258,1.121,2.625,-58.960,33.081
1.460,-0.005,0.923,26.489,-46.997,0.427
1.146,-0.039,0.594,30.579,-28.137,-40.588
0.879,-0.161,0.392,13.123,-19.897,-27.588
0.849,-0.148,0.289,12.329,-24.841,28.625
0.924,-0.042,0.216,21.057,-25.757,36.804
0.988,0.044,0.145,23.071,-18.372,26.062
0.955,-0.007,0.061,19.470,-18.372,12.573
0.967,-0.064,0.092,11.292,-21.240,22.278
1.050,-0.016,0.122,4.639,-19.592,37.048
1.158,0.024,0.147,5.554,-11.719,16.907
1.095,0.005,0.142,7.202,-9.094,4.578
0.968,-0.003,0.098,5.493,-3.906,-0.916
0.980,-0.012,0.108,0.000,-7.690,12.451
1.047,0.013,0.128,0.000,-4.822,13.428
1.032,0.031,0.116,3.357,-4.822,2.136
1.008,0.049,0.100,3.235,-4.089,-2.869
1.000,0.038,0.091,0.122,-3.235,-3.479
1.005,-0.010,0.121,-3.784,-4.211,-0.122
1.033,-0.029,0.145,-3.052,-0.854,2.502
1.042,-0.028,0.137,-0.549,1.282,-0.122
1.008,-0.049,0.129,3.479,1.770,-1.404
0.970,-0.022,0.109,5.371,1.831,2.563
0.977,-0.001,0.112,3.540,1.526,8.118
1.009,0.004,0.118,2.502,3.296,11.475
1.002,0.004,0.132,3.906,3.723,8.728
0.995,0.013,0.131,4.883,2.808,5.371
1.012,0.010,0.128,4.150,4.272,4.639
1.005,0.004,0.118,3.113,4.578,2.319
0.981,0.004,0.123,1.160,3.357,2.747
0.986,0.000,0.144,-0.061,3.845,5.493
1.021,0.007,0.155,0.488,6.226,4.761

1.053,0.082,-0.916,-0.122,76.355,3.601
0.902,0.101,-1.066,5.493,94.543,-0.549
0.701,0.182,-1.169,10.559,109.436,-1.709
0.306,0.247,-1.123,9.644,107.178,-5.554
0.190,0.214,-0.896,13.489,78.430,-3.662
0.289,0.187,-0.416,24.658,9.277,0.549
0.771,0.180,0.123,34.363,-60.730,-50.964
1.075,-0.252,0.771,-4.333,-93.323,-35.034
1.469,-0.113,0.986,-33.936,-46.936,24.048
1.448,-0.041,0.914,-3.967,-34.546,-25.085
1.079,-0.281,0.747,23.132,-70.557,-85.693
1.070,-0.355,0.745,3.357,-83.252,-37.170
1.277,-0.163,0.629,-23.682,-49.072,27.222
1.221,-0.071,0.472,2.441,-22.034,-4.333
1.092,-0.045,0.298,29.114,-33.203,-47.668
0.885,-0.081,0.093,24.414,-30.090,-37.170
0.874,-0.120,-0.017,0.366,-27.405,6.348
1.000,-0.087,0.025,-12.207,-27.283,28.931
1.096,-0.061,0.047,-8.911,-19.897,19.897
1.049,-0.090,0.021,2.930,-16.968,2.075
1.002,-0.058,-0.002,8.179,-15.625,-0.916
1.013,-0.038,-0.025,-0.183,-10.193,8.484
1.025,-0.049,0.001,-6.104,-9.155,14.282
1.030,-0.021,0.037,-1.343,-8.606,10.193
1.087,0.012,0.017,3.601,-7.141,-5.310
1.052,-0.022,0.006,6.287,-3.479,-14.465
1.000,-0.053,-0.008,5.310,-2.380,-11.475
0.969,-0.063,-0.010,3.296,-2.747,-0.610
0.994,-0.038,-0.020,2.075,-3.601,6.714
1.034,-0.025,0.017,3.662,-4.395,3.479
1.033,-0.016,0.028,4.395,-3.113,-1.831
1.018,-0.019,0.014,3.296,0.122,-2.747
1.014,-0.011,0.005,1.282,0.122,-1.282
1.004,-0.013,0.015,-1.587,-0.427,-0.244
1.020,-0.024,0.005,-2.808,1.160,-1.099
1.019,-0.039,0.014,0.549,1.526,-4.456
1.007,-0.032,0.013,-0.122,2.258,-2.625
1.002,-0.026,0.009,-4.395,3.723,-1.282
1.000,-0.041,0.001,-4.517,3.662,-2.502
0.983,-0.050,-0.003,-2.625,1.282,-4.211

1.034,0.261,-1.153,-10.864,65.369,48.096
1.003,0.469,-1.402,-29.602,58.838,18.066
0.687,0.402,-1.255,-45.776,55.176,-7.324
0.365,0.008,-0.723,-69.397,42.603,-4.944
0.542,-0.096,-0.233,-54.993,18.250,0.854
0.646,-0.074,-0.023,10.010,-18.555,-39.795
0.755,0.030,0.359,35.461,-67.688,-72.815
1.051,-0.049,0.786,-9.705,-75.745,-45.227
1.215,-0.205,1.125,-50.537,-52.429,-2.686
1.322,-0.158,1.156,-30.945,-41.687,14.648
1.312,-0.007,0.944,17.334,-65.247,-22.705
1.103,-0.074,0.782,31.677,-81.299,-55.115
1.075,-0.091,0.652,-4.211,-48.218,-11.902
1.083,-0.009,0.484,-21.973,-20.081,27.039
1.123,0.087,0.274,-3.845,-23.254,13.367
1.034,0.065,0.123,6.653,-26.672,-21.973
0.926,-0.035,0.043,-7.996,-21.057,-6.531
0.929,-0.089,0.025,-21.057,-14.099,16.785
0.966,-0.102,0.019,-19.531,-15.869,18.616
0.976,-0.117,0.015,-5.554,-14.771,13.428
0.965,-0.075,-0.031,1.770,-11.719,13.000
0.986,-0.011,-0.066,-7.019,-10.071,15.381
1.032,-0.031,-0.009,-11.597,-8.850,11.597
1.037,-0.060,0.005,-7.263,-9.521,2.197
1.049,-0.061,0.011,-2.625,-8.545,-2.502
1.050,-0.057,0.023,1.770,-7.507,-4.028
1.035,-0.037,0.003,3.845,-4.761,-1.953
1.040,-0.032,0.006,2.625,-3.845,0.244
1.040,-0.043,0.020,2.136,-2.747,0.793
1.031,-0.053,0.026,4.700,-2.380,0.244
1.019,-0.036,0.025,6.287,-0.671,3.357
1.016,-0.007,0.019,5.493,0.916,6.836
1.018,0.007,0.024,4.272,-0.244,5.371
1.002,-0.003,0.036,2.930,-0.793,1.587
0.996,-0.017,0.039,2.747,0.000,-0.122
0.997,-0.018,0.042,5.066,-0.977,-1.892
0.993,-0.008,0.047,7.385,-1.831,-4.150
0.992,0.003,0.037,4.333,0.732,-2.930
1.005,-0.000,0.049,-1.709,3.784,0.000
0.999,-0.017,0.047,-0.610,1.587,-4.333

0.865,0.268,-0.936,25.085,41.504,-0.183
0.722,0.333,-1.097,5.676,39.246,-4.150
0.605,0.333,-1.078,-10.437,16.602,2.319
0.550,0.336,-0.884,-30.212,-2.808,23.071
0.477,0.341,-0.642,-68.115,-3.723,38.696
0.571,0.259,-0.224,-79.956,-25.330,20.996
0.827,0.038,0.413,-51.147,-77.759,-19.348
0.987,-0.295,0.958,-32.532,-96.375,-19.409
1.356,-0.094,1.284,-10.559,-35.156,33.569
1.591,0.162,1.227,32.166,0.000,-48.340
1.085,0.025,0.848,54.138,-13.184,-96.741
0.710,-0.072,0.564,30.151,-13.550,-35.217
0.852,0.052,0.443,6.226,-15.991,13.794
1.127,0.146,0.462,17.456,-33.569,-19.531
1.109,0.077,0.373,32.593,-44.250,-63.171
0.880,-0.041,0.214,19.836,-20.447,-33.081
0.882,-0.041,0.077,-5.859,-6.042,22.339
0.997,0.029,0.067,-12.085,-9.888,35.828
1.061,0.063,0.085,-1.465,-14.099,13.855
1.046,0.054,0.052,10.559,-15.320,-12.085
1.001,0.037,0.009,13.000,-15.625,-21.484
0.960,0.012,-0.009,1.770,-16.357,-11.597
0.978,-0.017,0.044,-13.184,-10.315,12.390
1.055,-0.000,0.059,-13.794,-4.028,19.714
1.083,0.010,0.065,-2.075,-8.362,2.991
1.035,0.005,0.049,6.653,-10.803,-8.789
1.006,0.013,0.015,4.272,-7.629,-2.991
1.024,0.019,0.013,-3.540,-2.991,3.723
1.034,0.000,0.049,-3.601,-2.686,3.601
1.036,-0.010,0.062,1.282,-1.770,1.587
1.021,0.006,0.037,5.127,-3.967,0.122
1.023,0.024,0.034,3.662,-4.944,0.671
1.023,0.036,0.051,-0.916,-2.869,2.319
1.039,0.036,0.080,-0.732,-0.977,-0.122
1.042,0.034,0.078,3.479,0.244,-7.324
1.011,0.020,0.059,5.371,0.488,-11.414
0.979,0.013,0.048,3.052,0.000,-6.958
0.996,0.020,0.035,0.549,0.671,-2.747
0.997,0.011,0.036,1.404,-0.610,-4.944
0.985,-0.003,0.067,2.869,-3.052,-6.653

1.120,0.208,-1.042,-13.611,29.907,9.033
1.148,0.412,-1.253,-20.081,39.429,20.874
1.011,0.375,-1.326,-17.761,46.692,-6.958
0.535,0.068,-1.234,-7.446,33.752,-27.588
0.257,-0.033,-1.041,-18.127,10.193,-17.395
0.196,0.025,-0.679,-50.476,-8.484,22.705
0.566,-0.004,0.101,-50.293,-57.617,-0.305
0.990,-0.175,0.866,-8.484,-73.669,-42.236
1.133,-0.130,1.194,25.391,-49.011,-63.660
0.942,-0.199,1.177,25.940,-35.767,-52.795
1.188,-0.154,1.260,11.108,-51.819,3.296
1.352,-0.103,1.189,29.968,-49.316,-4.333
1.205,0.033,0.800,48.035,-33.447,-24.780
1.014,0.063,0.528,40.771,-30.151,-31.311
1.025,0.028,0.378,12.207,-23.376,-3.540
1.096,0.042,0.270,1.221,-14.954,16.174
1.098,0.059,0.186,12.756,-14.465,0.671
1.000,0.035,0.049,19.775,-9.644,-17.029
0.910,-0.011,-0.029,17.212,-10.193,-24.048
0.888,-0.042,-0.039,-4.944,-8.972,4.211
0.916,-0.023,-0.024,-13.794,-7.690,17.517
0.952,-0.004,0.000,-9.827,-12.268,11.108
0.999,0.009,0.034,-3.662,-16.479,-0.488
1.036,-0.000,0.056,-2.930,-12.390,-7.080
1.030,-0.015,0.056,-3.174,-8.911,-11.719
1.021,-0.039,0.071,0.793,-9.949,-14.526
1.011,-0.036,0.046,0.977,-10.925,-12.207
1.015,-0.054,0.080,-6.531,-11.475,-1.831
1.050,-0.041,0.096,-12.207,-6.531,10.620
1.071,-0.033,0.087,-6.775,-11.902,2.869
1.036,-0.035,0.097,-3.906,-12.207,0.122
1.053,-0.015,0.138,-3.601,-11.719,0.977
1.082,-0.029,0.150,-4.883,-5.615,-2.380
1.036,-0.049,0.134,-2.075,2.502,-7.324
0.982,-0.055,0.104,2.502,2.563,-8.118
0.958,-0.052,0.088,0.549,0.977,-2.319
0.984,-0.040,0.088,-3.357,-2.075,4.395
1.011,-0.027,0.125,-2.380,-3.113,-0.244
0.999,-0.046,0.150,0.061,0.000,-5.737
0.996,-0.074,0.161,2.930,-0.183,-7.935

0.902,0.143,-1.066,-45.776,61.218,44.006
0.816,0.250,-1.157,-57.373,83.435,72.510
0.562,0.278,-1.066,-60.730,77.209,69.031
0.345,0.211,-0.856,-65.125,58.289,68.970
0.481,0.130,-0.217,-44.373,21.729,47.424
0.750,0.022,0.290,-0.671,-34.912,-3.723
1.234,0.085,0.843,12.756,-59.631,-36.133
1.464,-0.052,1.098,5.920,-58.289,-80.200
1.198,-0.444,1.189,-19.897,-59.021,-20.996
1.254,-0.309,1.106,-16.602,-43.396,51.453
